gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.EndoUnknowed.4	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
GPR17	Q13304	False	GPR17_HUMAN		CPI-CS0AFE4D0CB	0.0	0.0002	0.0	0.0	0.0004	0.0031	0.0	0.0034	0.0	0.0	0.0017	0.0076	0.0062	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0159	0.0038	0.0	0.0093	0.0	0.0016	0.0003	0.0
GPR17	Q13304	False	GPR17_HUMAN		CPI-CS00DCACEEE	0.0	0.0002	0.0	0.0	0.0004	0.0031	0.0	0.0034	0.0	0.0	0.0017	0.0076	0.0062	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0159	0.0038	0.0	0.0093	0.0	0.0016	0.0003	0.0
GPR17	Q13304	False	GPR17_HUMAN		CPI-CS0957C3253	0.0	0.0002	0.0	0.0	0.0004	0.0031	0.0	0.0034	0.0	0.0	0.0017	0.0076	0.0062	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.0	0.0159	0.0038	0.0	0.0093	0.0	0.0016	0.0003	0.0
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0891F5216	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C4ABE334	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0150916A7	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS048E474A5	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C89AD6A7	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0C1CAC8F7	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS087E1C654	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS0215886EA	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR1	Q9Y271	False	CLTR1_HUMAN		CPI-CS066F8F865	0.0264	0.0302	0.0463	0.0389	0.057	0.058	0.1156	0.1249	0.0205	0.0	0.0875	0.0202	0.0234	0.0	0.0	0.0006	0.0026	0.0007	0.0	0.0038	0.0006	0.0139	0.0	0.0012	0.0	0.0	0.0039	0.0416	0.0178	0.0037	0.0	0.0008	0.0	0.0002	0.0279
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS01FC3CF4D	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0A0F970F5	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS08225A985	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS058C0BB88	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0208210C9	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS077A507B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
CYSLTR2	Q9NS75	False	CLTR2_HUMAN		CPI-CS0E87D8FFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0103	0.0	0.0	0.0	0.0029	0.0015	1e-04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0078	0.0264	0.0	0.0881	0.0153	0.1286	0.0406	0.0	0.004	0.0	0.0
THRB	P10828	False	THB_HUMAN		CPI-CS0C2BD6C6B	0.158	0.1321	0.0677	0.1804	0.1047	0.1343	0.0779	0.2027	0.11	0.4801	0.2613	0.1779	0.2353	0.2718	0.8667	0.4199	0.2521	0.3525	0.1174	0.3222	0.4924	0.3986	0.37	0.7453	0.375	0.1467	0.2859	0.2764	0.2658	0.2637	0.3007	0.3594	0.3408	0.2746	0.4913
GLG1	Q92896	False	GSLG1_HUMAN		CPI-SS04F90EE0D	0.1297	0.2789	0.2523	0.2169	0.2041	0.2007	0.2561	0.2258	0.3008	0.2537	0.299	0.1592	0.2211	0.2092	0.304	0.2108	0.3018	0.2296	0.2105	0.2469	0.3128	0.3334	0.3453	0.2046	0.2381	0.2154	0.233	0.2456	0.2078	0.2056	0.2215	0.2572	0.3091	0.3312	0.2033
MTNR1A	P48039	False	MTR1A_HUMAN		CPI-CS05C6F5BDD	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0122
ALK	Q9UM73	False	ALK_HUMAN		CPI-SS05D7900BF	0.1009	0.0993	0.0484	0.1108	0.0781	0.099	0.0957	0.0643	0.1286	0.097	0.0604	0.1539	0.112	0.1527	0.0981	0.0955	0.1098	0.0865	0.0828	0.109	0.0655	0.0377	0.1074	0.0892	0.0908	0.083	0.0982	0.0169	0.1127	0.0689	0.0471	0.0792	0.0762	0.1917	0.2027
PTPRZ1	P23471	False	PTPRZ_HUMAN		CPI-SS04E690D72	0.0891	0.0935	0.0622	0.0961	0.0801	0.0707	0.0439	0.0753	0.0	0.0551	0.0738	0.102	0.0911	0.0644	0.0393	0.0686	0.0594	0.0722	0.115	0.0623	0.0615	0.1429	0.0355	0.044	0.0872	0.0201	0.1031	0.0699	0.1101	0.0702	0.0229	0.0619	0.0663	0.0997	0.1934
ROBO3	Q96MS0	False	ROBO3_HUMAN		CPI-SS02B2C16ED	0.0	0.0	0.0	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0008	0.0	0.0175	0.0	0.0	0.0002	0.0017
DCC	P43146	False	DCC_HUMAN		CPI-SS04F1CBF06	0.4567	0.6175	0.5678	0.7265	0.5455	0.7261	0.3629	0.6058	0.5683	0.1326	0.4191	0.8248	0.5537	0.6006	0.3509	0.5186	0.3944	0.4266	0.6355	0.4345	0.4456	0.3244	0.6163	0.3608	0.6067	0.3169	0.6647	0.5198	0.7804	0.5225	0.4724	0.3902	0.4269	3.206	1.1427
DSCAM	O60469	False	DSCAM_HUMAN		CPI-SS0E3C09735	0.4686	0.4075	0.2848	0.3537	0.3559	0.3516	0.3612	0.4123	0.4145	0.25	0.477	0.3159	0.3311	0.2167	0.4163	0.4202	0.4007	0.4286	0.5196	0.5324	0.4687	0.503	0.5263	0.4372	0.4936	0.5378	0.3244	0.2489	0.3146	0.3523	0.5498	0.4217	0.46	0.4399	0.397
UNC5A	Q6ZN44	False	UNC5A_HUMAN		CPI-SS0503D8A55	0.0073	0.001	0.0052	0.0035	0.0016	0.0002	0.0	0.0017	0.0	0.0	0.0037	0.0008	0.0015	0.0028	0.0	0.0009	0.0	0.0005	0.0	0.0	0.0	0.0013	0.0122	0.0	0.0075	0.0	0.0	0.0	0.0023	0.0038	0.0	0.0006	0.0	0.027	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS00C9DE87A	0.0084	0.007	0.0517	0.0079	0.0102	0.0075	0.0205	0.0069	0.0	0.0	0.0152	0.0421	0.0277	0.0299	0.0427	0.0114	0.0114	0.0107	0.0051	0.0	0.01	0.0394	0.0064	0.0055	0.0167	0.0	0.0185	0.0135	0.0179	0.0551	0.0061	0.0125	0.0048	0.0075	0.0
UNC5B	Q8IZJ1	False	UNC5B_HUMAN		CPI-SS0C72D53A2	0.0084	0.007	0.0517	0.0079	0.0102	0.0075	0.0205	0.0069	0.0	0.0	0.0152	0.0421	0.0277	0.0299	0.0427	0.0114	0.0114	0.0107	0.0051	0.0	0.01	0.0394	0.0064	0.0055	0.0167	0.0	0.0185	0.0135	0.0179	0.0551	0.0061	0.0125	0.0048	0.0075	0.0
UNC5C	O95185	False	UNC5C_HUMAN		CPI-SS07660BCA2	0.3156	0.5361	0.4516	0.7103	0.4774	0.5792	0.5459	0.4172	0.5503	0.3231	0.4538	0.7016	0.4904	0.4493	0.4992	0.5127	0.3215	0.3933	0.6055	0.4867	0.3672	0.3511	0.533	0.3098	0.6042	0.4041	0.5808	0.3938	0.6188	0.4542	0.5923	0.7068	0.4511	0.5742	1.0768
UNC5D	Q6UXZ4	False	UNC5D_HUMAN		CPI-SS0BA4E3F44	0.1472	0.1875	0.1743	0.2752	0.2066	0.2108	0.2574	0.1731	0.2278	0.0	0.1115	0.268	0.1812	0.2218	0.1773	0.2087	0.1349	0.1204	0.1764	0.1403	0.1501	0.1789	0.2694	0.097	0.234	0.0525	0.3038	0.1626	0.3132	0.208	0.1644	0.1599	0.1457	0.3964	0.536
NTSR1	P30989	False	NTR1_HUMAN		CPI-SS06C93E09A	0.0	0.0	0.0	0.0018	0.0	0.0	0.0	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0	0.0022	0.0	0.0025	0.0	0.006	0.0
NTSR2	O95665	False	NTR2_HUMAN		CPI-SS0BF87B9DD	0.0	0.0	0.0	0.0031	0.0026	0.0098	0.0073	0.0037	0.0	0.0	0.0024	0.0074	0.005	0.0	0.0	0.0056	0.0	0.0	0.0056	0.0	0.0004	0.0047	0.0	0.0045	0.0	0.0	0.0061	0.0	0.0089	0.0022	0.0149	0.0003	0.0066	0.0057	0.0038
SLC22A17	Q8WUG5	False	S22AH_HUMAN		CPI-SS0D5A3EC0A	0.0162	0.0142	0.0156	0.0316	0.0283	0.0305	0.0	0.0205	0.0119	0.0	0.0039	0.0343	0.0071	0.0015	0.0184	0.008	0.0034	0.0021	0.0032	0.0137	0.0167	0.0264	0.01	0.0053	0.0157	0.0093	0.0185	0.0147	0.042	0.0286	0.0042	0.0053	0.0041	0.0699	0.0219
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS052127A00	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045	0.0	0.0
NTRK1	P04629	False	NTRK1_HUMAN		CPI-SS0BE3867AB	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045	0.0	0.0
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS018BD4882	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	1e-04	0.0
NMUR1	Q9HB89	False	NMUR1_HUMAN		CPI-SS0148BDF1C	0.0	0.0	0.0	0.0	0.0	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.0039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	1e-04	0.0
NMUR2	Q9GZQ4	False	NMUR2_HUMAN		CPI-SS07B3139A0	0.0	0.0015	0.0	0.0013	0.0055	0.0021	0.0	0.0032	0.0	0.0	0.0064	0.0	0.0022	0.0014	0.0	0.0013	0.0	0.0009	0.0	0.0038	0.0	0.0	0.0	0.001	0.0023	0.0	0.0049	0.0	0.0044	0.0	0.0	0.0028	0.0	0.0121	0.0383
NMUR2	Q9GZQ4	False	NMUR2_HUMAN		CPI-SS0C849D294	0.0	0.0015	0.0	0.0013	0.0055	0.0021	0.0	0.0032	0.0	0.0	0.0064	0.0	0.0022	0.0014	0.0	0.0013	0.0	0.0009	0.0	0.0038	0.0	0.0	0.0	0.001	0.0023	0.0	0.0049	0.0	0.0044	0.0	0.0	0.0028	0.0	0.0121	0.0383
NPBWR1	P48145	False	NPBW1_HUMAN		CPI-SS031151895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053	0.0
NPSR1	Q6W5P4	False	NPSR1_HUMAN		CPI-SS0270A2CA9	0.0	0.0	0.0	0.0029	0.001	0.0	0.0	0.002	0.0127	0.0	0.0	0.0102	0.0004	0.0	0.0	0.0023	0.0028	0.0006	0.0	0.0	0.0	0.0	0.0098	0.0005	0.0029	0.0	0.0187	0.0	0.0054	0.0142	0.0	0.0069	0.004	0.0042	0.0227
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS05162C56B	0.0746	0.1308	0.0854	0.2022	0.1273	0.1891	0.0595	0.1078	0.1907	0.0	0.1117	0.2124	0.1346	0.1318	0.9189	0.4637	0.473	0.2416	0.8532	0.9835	0.5087	0.5355	0.3382	0.2513	0.9271	0.3005	0.4307	0.2251	0.3302	0.2104	1.2549	0.8147	0.728	0.7914	0.3741
NTRK3	Q16288	False	NTRK3_HUMAN		CPI-SS01D36DDFA	0.0746	0.1308	0.0854	0.2022	0.1273	0.1891	0.0595	0.1078	0.1907	0.0	0.1117	0.2124	0.1346	0.1318	0.9189	0.4637	0.473	0.2416	0.8532	0.9835	0.5087	0.5355	0.3382	0.2513	0.9271	0.3005	0.4307	0.2251	0.3302	0.2104	1.2549	0.8147	0.728	0.7914	0.3741
HCRTR1	O43613	False	OX1R_HUMAN		CPI-SS084816B12	0.0	0.0033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0164	0.0	0.0	0.0065	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.0	0.0176	0.0085	0.0334	0.012	0.0176	0.008	0.003	0.025	0.0	0.0265	0.0373	0.0345	0.0277	0.005	0.0185	0.021	0.0243	0.0061	0.0361	0.0066	0.012	0.0166	0.0078	0.0	0.0	0.0156	0.0	0.023	0.0113	0.0	0.0144	0.0174	0.0383	0.0575
VIPR2	P41587	False	VIPR2_HUMAN		CPI-SS02CCE14A7	0.0	0.0	0.0	0.0008	0.0013	0.0	0.0	0.0	0.0236	0.0	0.0043	0.0	0.0	0.0	0.0	0.0077	0.0	0.0	0.0141	0.0068	0.0065	0.0	0.0624	0.0	0.007	0.0	0.0124	0.0	0.008	0.0035	0.0525	0.0015	0.0059	0.0	0.0
ADCYAP1R1	P41586	False	PACR_HUMAN		CPI-SS0133239EA	0.005	0.0053	0.0112	0.0026	0.0034	0.0101	0.0	0.0147	0.0	0.0	0.0006	0.0084	0.0096	0.0068	0.0	0.0	0.0014	0.0021	0.0085	0.0	0.0033	0.0197	0.0	0.0005	0.0	0.0	0.003	0.0	0.0053	0.0171	0.0	0.0019	0.0066	0.0701	0.0316
VIPR1	P32241	False	VIPR1_HUMAN		CPI-SS062DED513	0.0203	0.0049	0.0049	0.007	0.005	0.001	0.0112	0.0079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0139	0.0
CD80	P33681	False	CD80_HUMAN		CPI-SS0D7DB794A	0.0111	0.0285	0.0251	0.0329	0.0292	0.0665	0.014	0.0672	0.0365	0.0	0.0035	0.0012	0.0048	0.0	0.0056	0.0085	0.0021	0.0049	0.0	0.0	0.003	0.016	0.0955	0.0101	0.0101	0.038	0.0084	0.0436	0.0015	0.0125	0.0	0.0245	0.0233	0.0026	0.0
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS09D4B2070	0.0	0.0281	0.0	0.0071	0.008	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	1e-04	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0	0.0	0.001	0.0	0.0	0.0
PDCD1	Q15116	False	PDCD1_HUMAN		CPI-SS08DF7B12C	0.0	0.0281	0.0	0.0071	0.008	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	1e-04	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.0	0.0	0.001	0.0	0.0	0.0
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0B70EB09E	0.0078	0.019	0.0062	0.0106	0.0112	0.0084	0.0153	0.0297	0.0055	0.0447	0.0029	0.0075	0.0092	0.0135	0.069	0.2154	0.2499	0.1927	0.3879	0.0424	0.2163	0.4465	0.2022	0.1594	0.4883	0.2668	0.1584	0.0717	0.1126	0.0109	0.0133	0.1036	0.0909	0.0067	0.0123
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS0FEEB187C	0.0078	0.019	0.0062	0.0106	0.0112	0.0084	0.0153	0.0297	0.0055	0.0447	0.0029	0.0075	0.0092	0.0135	0.069	0.2154	0.2499	0.1927	0.3879	0.0424	0.2163	0.4465	0.2022	0.1594	0.4883	0.2668	0.1584	0.0717	0.1126	0.0109	0.0133	0.1036	0.0909	0.0067	0.0123
PDGFRA	P16234	False	PGFRA_HUMAN		CPI-SS06DA9B4FE	0.0078	0.019	0.0062	0.0106	0.0112	0.0084	0.0153	0.0297	0.0055	0.0447	0.0029	0.0075	0.0092	0.0135	0.069	0.2154	0.2499	0.1927	0.3879	0.0424	0.2163	0.4465	0.2022	0.1594	0.4883	0.2668	0.1584	0.0717	0.1126	0.0109	0.0133	0.1036	0.0909	0.0067	0.0123
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS05A26A1DE	0.0088	0.0028	0.0	0.0011	0.0081	0.0075	0.0	0.0	0.0	0.0	0.0051	0.0401	0.0059	0.0052	0.006	0.1701	0.1992	0.2265	0.0995	0.0374	0.2322	0.3198	0.1021	0.2059	0.1792	0.0665	0.1268	0.1442	0.1085	0.7115	0.2185	0.0509	0.0906	0.001	0.0085
PDGFRB	P09619	False	PGFRB_HUMAN		CPI-SS0B3C76C9D	0.0088	0.0028	0.0	0.0011	0.0081	0.0075	0.0	0.0	0.0	0.0	0.0051	0.0401	0.0059	0.0052	0.006	0.1701	0.1992	0.2265	0.0995	0.0374	0.2322	0.3198	0.1021	0.2059	0.1792	0.0665	0.1268	0.1442	0.1085	0.7115	0.2185	0.0509	0.0906	0.001	0.0085
CD177	Q8N6Q3	False	CD177_HUMAN		CPI-SS081AD39D7	0.0	0.0	0.0	0.0	0.0	0.0	0.0157	0.0	0.0514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106	0.0	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD38	P28907	False	CD38_HUMAN		CPI-SS0E0DEA7D5	0.282	0.0537	0.0	0.015	0.0113	0.0185	0.0148	0.2731	0.2102	0.0	0.1615	0.0398	0.0514	0.0465	0.0041	0.0062	0.0074	0.005	0.0385	0.0104	0.0005	0.0077	0.0	0.0021	0.0002	0.0054	0.0033	0.0307	0.0259	0.0055	0.0	0.0071	0.0049	0.0	0.0
NRP1	O14786	False	NRP1_HUMAN		CPI-SS01790830C	0.5918	0.6415	0.6095	0.3931	0.5087	0.4306	0.3071	0.94	0.6647	0.2138	0.2312	0.3	0.4665	0.4066	0.4303	0.4786	0.5512	0.4451	0.2423	0.3677	1.0015	0.6878	0.3328	0.1162	0.3007	0.354	0.4298	0.5913	0.3178	0.2102	0.2739	0.5642	0.5283	0.175	0.2548
NRP1	O14786	False	NRP1_HUMAN		CPI-SS034083FFA	0.5918	0.6415	0.6095	0.3931	0.5087	0.4306	0.3071	0.94	0.6647	0.2138	0.2312	0.3	0.4665	0.4066	0.4303	0.4786	0.5512	0.4451	0.2423	0.3677	1.0015	0.6878	0.3328	0.1162	0.3007	0.354	0.4298	0.5913	0.3178	0.2102	0.2739	0.5642	0.5283	0.175	0.2548
NRP1	O14786	False	NRP1_HUMAN		CPI-SS043E22BF5	0.5918	0.6415	0.6095	0.3931	0.5087	0.4306	0.3071	0.94	0.6647	0.2138	0.2312	0.3	0.4665	0.4066	0.4303	0.4786	0.5512	0.4451	0.2423	0.3677	1.0015	0.6878	0.3328	0.1162	0.3007	0.354	0.4298	0.5913	0.3178	0.2102	0.2739	0.5642	0.5283	0.175	0.2548
NRP1	O14786	False	NRP1_HUMAN		CPI-SS00508D1C2	0.5918	0.6415	0.6095	0.3931	0.5087	0.4306	0.3071	0.94	0.6647	0.2138	0.2312	0.3	0.4665	0.4066	0.4303	0.4786	0.5512	0.4451	0.2423	0.3677	1.0015	0.6878	0.3328	0.1162	0.3007	0.354	0.4298	0.5913	0.3178	0.2102	0.2739	0.5642	0.5283	0.175	0.2548
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS07361522F	0.0919	0.2479	0.2507	0.0685	0.0988	0.0722	0.0	0.0546	0.0288	0.7319	1.2745	1.181	1.815	1.2908	0.0424	0.3859	0.4336	0.5532	0.0	0.0644	0.5014	0.0209	0.0065	0.6777	0.0283	0.2776	0.2771	0.5473	0.6655	0.2337	0.1902	0.024	0.0065	0.0969	0.033
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS0B9B3870A	0.0919	0.2479	0.2507	0.0685	0.0988	0.0722	0.0	0.0546	0.0288	0.7319	1.2745	1.181	1.815	1.2908	0.0424	0.3859	0.4336	0.5532	0.0	0.0644	0.5014	0.0209	0.0065	0.6777	0.0283	0.2776	0.2771	0.5473	0.6655	0.2337	0.1902	0.024	0.0065	0.0969	0.033
FLT1	P17948	False	VGFR1_HUMAN		CPI-SS00D51DD37	0.0919	0.2479	0.2507	0.0685	0.0988	0.0722	0.0	0.0546	0.0288	0.7319	1.2745	1.181	1.815	1.2908	0.0424	0.3859	0.4336	0.5532	0.0	0.0644	0.5014	0.0209	0.0065	0.6777	0.0283	0.2776	0.2771	0.5473	0.6655	0.2337	0.1902	0.024	0.0065	0.0969	0.033
OPRL1	P41146	False	OPRX_HUMAN		CPI-SS0DAB76F63	0.0039	0.0068	0.0	0.0054	0.003	0.002	0.0	0.0	0.0	0.0	0.0038	0.0052	0.0021	0.0	0.0	0.0016	0.0018	0.0011	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0	0.003	0.0027	0.018	0.0264
