gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.Epithelial.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.FibCollagen.0	MeV.FibCollagen.1	MeV.FibCollagen.2	MeV.FibCollagen.3	MeV.FibLaminin.0	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0659DBE72	0.0	0.0	0.0877	0.0808	0.0716	0.0	0.0631	0.0	0.3423	0.0768	0.3002	0.3191	0.3715	0.3235	0.275	0.323	0.128	0.1742	0.3957	0.3158	0.0733	0.3492	0.1877	0.0	0.2676	0.4395	0.219	0.0789	0.0	0.2055	0.1958	0.2156	0.1277
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS0FC01B947	0.0	0.0	0.0877	0.0808	0.0716	0.0	0.0631	0.0	0.3423	0.0768	0.3002	0.3191	0.3715	0.3235	0.275	0.323	0.128	0.1742	0.3957	0.3158	0.0733	0.3492	0.1877	0.0	0.2676	0.4395	0.219	0.0789	0.0	0.2055	0.1958	0.2156	0.1277
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS03446CB39	0.0	0.0	0.0877	0.0808	0.0716	0.0	0.0631	0.0	0.3423	0.0768	0.3002	0.3191	0.3715	0.3235	0.275	0.323	0.128	0.1742	0.3957	0.3158	0.0733	0.3492	0.1877	0.0	0.2676	0.4395	0.219	0.0789	0.0	0.2055	0.1958	0.2156	0.1277
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS087E0E3FB	0.0	0.0	0.0877	0.0808	0.0716	0.0	0.0631	0.0	0.3423	0.0768	0.3002	0.3191	0.3715	0.3235	0.275	0.323	0.128	0.1742	0.3957	0.3158	0.0733	0.3492	0.1877	0.0	0.2676	0.4395	0.219	0.0789	0.0	0.2055	0.1958	0.2156	0.1277
EPHA4	P54764	False	EPHA4_HUMAN		CPI-SS084B1ED25	0.0	0.0	0.0877	0.0808	0.0716	0.0	0.0631	0.0	0.3423	0.0768	0.3002	0.3191	0.3715	0.3235	0.275	0.323	0.128	0.1742	0.3957	0.3158	0.0733	0.3492	0.1877	0.0	0.2676	0.4395	0.219	0.0789	0.0	0.2055	0.1958	0.2156	0.1277
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.2003	0.5993	0.3793	0.2701	0.2135	0.3697	0.3061	0.1981	0.1845	0.5964	0.3741	0.1957	0.215	0.2458	0.1997	0.2281	0.1917	0.0849	0.1594	0.0	0.2323	0.0945	0.4272	0.0	0.1705	0.0483	0.2375	0.1778	0.1968	0.2035	0.3015	0.3764	0.4946
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	0.2003	0.5993	0.3793	0.2701	0.2135	0.3697	0.3061	0.1981	0.1845	0.5964	0.3741	0.1957	0.215	0.2458	0.1997	0.2281	0.1917	0.0849	0.1594	0.0	0.2323	0.0945	0.4272	0.0	0.1705	0.0483	0.2375	0.1778	0.1968	0.2035	0.3015	0.3764	0.4946
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.2003	0.5993	0.3793	0.2701	0.2135	0.3697	0.3061	0.1981	0.1845	0.5964	0.3741	0.1957	0.215	0.2458	0.1997	0.2281	0.1917	0.0849	0.1594	0.0	0.2323	0.0945	0.4272	0.0	0.1705	0.0483	0.2375	0.1778	0.1968	0.2035	0.3015	0.3764	0.4946
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.2003	0.5993	0.3793	0.2701	0.2135	0.3697	0.3061	0.1981	0.1845	0.5964	0.3741	0.1957	0.215	0.2458	0.1997	0.2281	0.1917	0.0849	0.1594	0.0	0.2323	0.0945	0.4272	0.0	0.1705	0.0483	0.2375	0.1778	0.1968	0.2035	0.3015	0.3764	0.4946
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.2003	0.5993	0.3793	0.2701	0.2135	0.3697	0.3061	0.1981	0.1845	0.5964	0.3741	0.1957	0.215	0.2458	0.1997	0.2281	0.1917	0.0849	0.1594	0.0	0.2323	0.0945	0.4272	0.0	0.1705	0.0483	0.2375	0.1778	0.1968	0.2035	0.3015	0.3764	0.4946
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS03E450F99	0.0961	0.0	0.1611	0.0379	0.0253	0.0	0.0121	0.0	0.0388	0.1407	0.031	0.1054	0.0677	0.5299	0.3528	0.7372	0.1251	0.0359	0.7698	0.0	0.0458	0.2649	0.7259	0.26	0.156	0.714	0.085	0.0885	0.1462	0.2358	0.1878	0.5279	0.1797
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS01DCC7684	0.0961	0.0	0.1611	0.0379	0.0253	0.0	0.0121	0.0	0.0388	0.1407	0.031	0.1054	0.0677	0.5299	0.3528	0.7372	0.1251	0.0359	0.7698	0.0	0.0458	0.2649	0.7259	0.26	0.156	0.714	0.085	0.0885	0.1462	0.2358	0.1878	0.5279	0.1797
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0D5DBB634	0.0961	0.0	0.1611	0.0379	0.0253	0.0	0.0121	0.0	0.0388	0.1407	0.031	0.1054	0.0677	0.5299	0.3528	0.7372	0.1251	0.0359	0.7698	0.0	0.0458	0.2649	0.7259	0.26	0.156	0.714	0.085	0.0885	0.1462	0.2358	0.1878	0.5279	0.1797
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS0F81DBF22	0.0961	0.0	0.1611	0.0379	0.0253	0.0	0.0121	0.0	0.0388	0.1407	0.031	0.1054	0.0677	0.5299	0.3528	0.7372	0.1251	0.0359	0.7698	0.0	0.0458	0.2649	0.7259	0.26	0.156	0.714	0.085	0.0885	0.1462	0.2358	0.1878	0.5279	0.1797
EPHA7	Q15375	False	EPHA7_HUMAN		CPI-SS028688B7B	0.0961	0.0	0.1611	0.0379	0.0253	0.0	0.0121	0.0	0.0388	0.1407	0.031	0.1054	0.0677	0.5299	0.3528	0.7372	0.1251	0.0359	0.7698	0.0	0.0458	0.2649	0.7259	0.26	0.156	0.714	0.085	0.0885	0.1462	0.2358	0.1878	0.5279	0.1797
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0252	0.0564	0.0909	0.0905	0.0	0.0	0.0441	0.0	0.0	0.0304	0.0396	0.0	0.0108	0.1737	0.0157	0.0	0.0	0.0	0.0	0.0	0.0
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0252	0.0564	0.0909	0.0905	0.0	0.0	0.0441	0.0	0.0	0.0304	0.0396	0.0	0.0108	0.1737	0.0157	0.0	0.0	0.0	0.0	0.0	0.0
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0C8ED6F41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0252	0.0564	0.0909	0.0905	0.0	0.0	0.0441	0.0	0.0	0.0304	0.0396	0.0	0.0108	0.1737	0.0157	0.0	0.0	0.0	0.0	0.0	0.0
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0AA68C8E5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0252	0.0564	0.0909	0.0905	0.0	0.0	0.0441	0.0	0.0	0.0304	0.0396	0.0	0.0108	0.1737	0.0157	0.0	0.0	0.0	0.0	0.0	0.0
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0F6A01237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0262	0.0252	0.0564	0.0909	0.0905	0.0	0.0	0.0441	0.0	0.0	0.0304	0.0396	0.0	0.0108	0.1737	0.0157	0.0	0.0	0.0	0.0	0.0	0.0
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS068ACD209	0.1684	0.0	0.0191	0.0351	0.0	0.2562	0.0129	0.0	0.0528	0.0	0.0161	0.0533	0.0	0.0399	0.0489	0.0603	0.1207	0.1107	0.061	0.0	0.1215	0.0253	0.0	0.0	0.0465	0.0	0.0188	0.0126	0.0398	0.0564	0.1107	0.2408	0.0721
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS06E797E50	0.1684	0.0	0.0191	0.0351	0.0	0.2562	0.0129	0.0	0.0528	0.0	0.0161	0.0533	0.0	0.0399	0.0489	0.0603	0.1207	0.1107	0.061	0.0	0.1215	0.0253	0.0	0.0	0.0465	0.0	0.0188	0.0126	0.0398	0.0564	0.1107	0.2408	0.0721
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECC9DF3E	0.1684	0.0	0.0191	0.0351	0.0	0.2562	0.0129	0.0	0.0528	0.0	0.0161	0.0533	0.0	0.0399	0.0489	0.0603	0.1207	0.1107	0.061	0.0	0.1215	0.0253	0.0	0.0	0.0465	0.0	0.0188	0.0126	0.0398	0.0564	0.1107	0.2408	0.0721
EPHB2	P29323	False	EPHB2_HUMAN		CPI-SS0ECCB4382	0.1684	0.0	0.0191	0.0351	0.0	0.2562	0.0129	0.0	0.0528	0.0	0.0161	0.0533	0.0	0.0399	0.0489	0.0603	0.1207	0.1107	0.061	0.0	0.1215	0.0253	0.0	0.0	0.0465	0.0	0.0188	0.0126	0.0398	0.0564	0.1107	0.2408	0.0721
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS03C7D1520	0.1561	0.0	0.1927	0.2483	0.1778	0.0	0.0761	0.0	0.0512	0.4613	0.168	0.0681	0.108	0.1418	0.0974	0.0835	0.2633	0.0308	0.0847	0.0	0.2073	0.0312	0.2538	0.0827	0.1939	0.24	0.1685	0.1137	0.2849	0.0588	0.119	0.4907	0.7563
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0BFD8E056	0.1561	0.0	0.1927	0.2483	0.1778	0.0	0.0761	0.0	0.0512	0.4613	0.168	0.0681	0.108	0.1418	0.0974	0.0835	0.2633	0.0308	0.0847	0.0	0.2073	0.0312	0.2538	0.0827	0.1939	0.24	0.1685	0.1137	0.2849	0.0588	0.119	0.4907	0.7563
EPHB1	P54762	False	EPHB1_HUMAN		CPI-SS0CE96B837	0.1561	0.0	0.1927	0.2483	0.1778	0.0	0.0761	0.0	0.0512	0.4613	0.168	0.0681	0.108	0.1418	0.0974	0.0835	0.2633	0.0308	0.0847	0.0	0.2073	0.0312	0.2538	0.0827	0.1939	0.24	0.1685	0.1137	0.2849	0.0588	0.119	0.4907	0.7563
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS0C2003B74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.0166	0.0	0.0	0.0	0.0	0.0046	0.0	0.0261	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0075	0.0224	0.0088	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS082ABF1EA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.0166	0.0	0.0	0.0	0.0	0.0046	0.0	0.0261	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0075	0.0224	0.0088	0.0
EPHB3	P54753	False	EPHB3_HUMAN		CPI-SS01BBAD475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0151	0.0	0.0	0.0166	0.0	0.0	0.0	0.0	0.0046	0.0	0.0261	0.0	0.0	0.0	0.011	0.0	0.0	0.0	0.0	0.0075	0.0224	0.0088	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS09D9D6811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1281	0.0	0.0963	0.0202	0.0	0.0347	0.0752	0.0778	0.0314	0.0378	0.0446	0.0	0.0	0.0415	0.04	0.0	0.0467	0.0	0.0671	0.015	0.0529	0.0138	0.043	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1281	0.0	0.0963	0.0202	0.0	0.0347	0.0752	0.0778	0.0314	0.0378	0.0446	0.0	0.0	0.0415	0.04	0.0	0.0467	0.0	0.0671	0.015	0.0529	0.0138	0.043	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0F6AA700E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1281	0.0	0.0963	0.0202	0.0	0.0347	0.0752	0.0778	0.0314	0.0378	0.0446	0.0	0.0	0.0415	0.04	0.0	0.0467	0.0	0.0671	0.015	0.0529	0.0138	0.043	0.0	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS040D3C47C	0.0	0.0	0.0	0.0	0.0	0.0	0.0189	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0062	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS05ABE6795	0.0	0.0	0.0	0.0	0.0	0.0	0.0189	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0062	0.0
EPHB6	O15197	False	EPHB6_HUMAN		CPI-SS0A39F4895	0.0	0.0	0.0	0.0	0.0	0.0	0.0189	0.0	0.0049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0332	0.0	0.0	0.0	0.0	0.0	0.0	0.0057	0.0	0.0062	0.0
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0B87D36A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.0	0.0	0.0229	0.0	0.0	0.0232
ESR2	Q92731	False	ESR2_HUMAN		CPI-CS0A04F7238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0147	0.0	0.0	0.0229	0.0	0.0	0.0232
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0DAC88EFA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0165	0.0	0.0	0.0646	0.0083	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0.0398	0.0798	0.0889	0.0	0.0	0.0	0.0
GPER1	Q99527	False	GPER1_HUMAN		CPI-CS0B08AEA2D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0165	0.0	0.0	0.0646	0.0083	0.0	0.0	0.0	0.0	0.0	0.0304	0.0	0.0398	0.0798	0.0889	0.0	0.0	0.0	0.0
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS04A97448D	0.0875	0.0	0.2538	0.1646	0.3217	0.3758	0.1816	0.4304	0.239	0.3464	0.2642	0.1778	0.1907	0.4292	0.3594	0.5861	0.1787	0.3645	0.3741	0.8799	0.3331	0.4605	0.5125	0.4178	0.3911	0.205	0.3158	0.2303	0.3526	0.3223	0.2705	0.3278	0.167
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0AECC113F	0.0875	0.0	0.2538	0.1646	0.3217	0.3758	0.1816	0.4304	0.239	0.3464	0.2642	0.1778	0.1907	0.4292	0.3594	0.5861	0.1787	0.3645	0.3741	0.8799	0.3331	0.4605	0.5125	0.4178	0.3911	0.205	0.3158	0.2303	0.3526	0.3223	0.2705	0.3278	0.167
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS05A94DE17	0.0875	0.0	0.2538	0.1646	0.3217	0.3758	0.1816	0.4304	0.239	0.3464	0.2642	0.1778	0.1907	0.4292	0.3594	0.5861	0.1787	0.3645	0.3741	0.8799	0.3331	0.4605	0.5125	0.4178	0.3911	0.205	0.3158	0.2303	0.3526	0.3223	0.2705	0.3278	0.167
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS09D21167E	0.0875	0.0	0.2538	0.1646	0.3217	0.3758	0.1816	0.4304	0.239	0.3464	0.2642	0.1778	0.1907	0.4292	0.3594	0.5861	0.1787	0.3645	0.3741	0.8799	0.3331	0.4605	0.5125	0.4178	0.3911	0.205	0.3158	0.2303	0.3526	0.3223	0.2705	0.3278	0.167
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0E928B8C8	0.0875	0.0	0.2538	0.1646	0.3217	0.3758	0.1816	0.4304	0.239	0.3464	0.2642	0.1778	0.1907	0.4292	0.3594	0.5861	0.1787	0.3645	0.3741	0.8799	0.3331	0.4605	0.5125	0.4178	0.3911	0.205	0.3158	0.2303	0.3526	0.3223	0.2705	0.3278	0.167
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS015819E65	0.0	0.0	0.0316	0.0	0.0	0.0	0.005	0.0	0.0102	0.0	0.0012	0.0348	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.1579	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.0146	0.0096	0.0	0.0	0.0	0.0152
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0BC9F7E9E	0.0	0.0	0.0316	0.0	0.0	0.0	0.005	0.0	0.0102	0.0	0.0012	0.0348	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.1579	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.0146	0.0096	0.0	0.0	0.0	0.0152
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D636A374	0.0	0.0	0.0316	0.0	0.0	0.0	0.005	0.0	0.0102	0.0	0.0012	0.0348	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.1579	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.0146	0.0096	0.0	0.0	0.0	0.0152
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS05D62446A	0.0	0.0	0.0316	0.0	0.0	0.0	0.005	0.0	0.0102	0.0	0.0012	0.0348	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.1579	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.0146	0.0096	0.0	0.0	0.0	0.0152
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D9366D11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.007	0.0	0.0223	0.0	0.0	0.0134	0.0	0.0	0.0	0.0672	0.0	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS008FB916C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.007	0.0	0.0223	0.0	0.0	0.0134	0.0	0.0	0.0	0.0672	0.0	0.0105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LAG3	P18627	False	LAG3_HUMAN		CPI-SS0B7D22073	0.0	0.0	0.0188	0.0234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0645
FLT3	P36888	False	FLT3_HUMAN		CPI-SS0D97E07F8	0.0	0.5781	0.0607	0.0254	0.0234	0.0	0.0188	0.0	0.0191	0.1338	0.0214	0.0	0.0	0.0054	0.0148	0.0	0.0	0.0	0.0088	0.0	0.0438	0.0117	0.0	0.0	0.0224	0.0407	0.0	0.0163	0.0	0.0076	0.027	0.0084	0.0185
SCARA5	Q6ZMJ2	False	SCAR5_HUMAN		CPI-SS018AC8F36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0327	0.0665	0.0453	0.0262	0.4853	0.0	0.0928	0.0	0.816	0.0089	0.0529	0.0	0.0609	0.0	0.0151	0.0	0.0134	0.1793	0.5093	0.0105	0.0
SCARA5	Q6ZMJ2	False	SCAR5_HUMAN		CPI-SS00577086D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005	0.0	0.0327	0.0665	0.0453	0.0262	0.4853	0.0	0.0928	0.0	0.816	0.0089	0.0529	0.0	0.0609	0.0	0.0151	0.0	0.0134	0.1793	0.5093	0.0105	0.0
GALR1	P47211	False	GALR1_HUMAN		CPI-SS0BE567EFB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0198	0.0756	0.0	0.0
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS0F7FF099C	0.8054	1.0407	0.9828	0.9226	1.0373	0.0	0.5932	0.0	0.1615	0.0633	0.2581	0.4722	0.0655	0.076	0.0169	0.1754	0.1179	0.078	0.1557	0.7097	0.0223	0.0798	0.353	0.0	0.0502	0.2072	0.1026	0.2349	0.4281	0.0537	0.0553	0.0398	0.0499
MERTK	Q12866	False	MERTK_HUMAN		CPI-SS076940BCD	0.8054	1.0407	0.9828	0.9226	1.0373	0.0	0.5932	0.0	0.1615	0.0633	0.2581	0.4722	0.0655	0.076	0.0169	0.1754	0.1179	0.078	0.1557	0.7097	0.0223	0.0798	0.353	0.0	0.0502	0.2072	0.1026	0.2349	0.4281	0.0537	0.0553	0.0398	0.0499
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS0BDA0E5E0	0.0	0.0	0.0319	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0007	0.0134	0.0	0.005	0.0055	0.0	0.0	0.0	0.0	0.0	0.0251	0.0	0.0	0.0	0.0305	0.0	0.0197	0.0	0.0	0.0	0.0	0.0166	0.0
TYRO3	Q06418	False	TYRO3_HUMAN		CPI-SS0E9F23560	0.0	0.0	0.0319	0.0	0.0241	0.0	0.0	0.0	0.0	0.0	0.0007	0.0134	0.0	0.005	0.0055	0.0	0.0	0.0	0.0	0.0	0.0251	0.0	0.0	0.0	0.0305	0.0	0.0197	0.0	0.0	0.0	0.0	0.0166	0.0
AXL	P30530	False	UFO_HUMAN		CPI-SS0AE964947	0.116	0.0	0.0183	0.0	0.0	0.0	0.0483	0.2634	0.0	0.0	0.0115	0.0187	0.0	0.134	0.1764	0.1248	0.1345	0.076	0.1406	0.0	0.3793	0.0916	0.1662	0.0	0.1178	0.0	0.0915	0.1876	0.158	0.0672	0.042	0.0	0.0
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS0D9EFC4F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253	0.0	0.0
GNRHR	P30968	False	GNRHR_HUMAN		CPI-SS023C8C000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0253	0.0	0.0
GRPR	P30550	False	GRPR_HUMAN		CPI-SS07AF9303D	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0
GRPR	P30550	False	GRPR_HUMAN		CPI-SS0B9B66F8E	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.0	0.0	0.0
NMBR	P28336	False	NMBR_HUMAN		CPI-SS0E0E14A93	0.0	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0196	0.0	0.0	0.0
NMBR	P28336	False	NMBR_HUMAN		CPI-SS0EAF7B072	0.0	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0089	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0196	0.0	0.0	0.0
ERBB2	P04626	False	ERBB2_HUMAN		CPI-SS03E7FB333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0089	0.0	0.0	0.0	0.025	0.0238	0.0	0.0	0.0	0.0	0.0	0.0034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072	0.0	0.0	0.0
TFRC	P02786	False	TFR1_HUMAN		CPI-SS0FF0C7449	0.155	0.0	0.0953	0.0	0.0291	0.0	0.0319	0.0	0.0808	0.0	0.3173	0.0259	0.0	0.0108	0.0	0.0	0.0	0.0	0.0094	0.0	0.0374	0.0139	0.0245	0.0	0.0089	0.0	0.0865	0.0278	0.0555	0.0153	0.0033	0.039	0.0869
TMEM219	Q86XT9	False	TM219_HUMAN		CPI-SS099ACF7FB	0.1222	0.0	0.0986	0.1028	0.0578	0.0	0.0861	0.0	0.0291	0.0955	0.0552	0.0288	0.0	0.056	0.0512	0.0625	0.0	0.016	0.0345	0.0	0.0	0.0437	0.0825	0.3512	0.0383	0.2761	0.08	0.0216	0.1182	0.0808	0.0622	0.1257	0.2218
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.0	0.0	0.0	0.0	0.0	0.8632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICOS	Q9Y6W8	False	ICOS_HUMAN		CPI-SS0E4B1484B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	0.7315	0.0	0.2442	0.4033	0.12	0.4772	0.32	0.0	0.9108	0.9787	1.7509	0.6594	0.8396	0.6222	0.7287	0.832	0.4415	0.4795	0.7202	0.3	0.6136	0.6912	0.4718	0.2462	0.5614	1.0227	0.7286	0.5614	0.5171	0.5444	0.305	0.8162	0.3954
