gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Imm.DAM.0	Imm.DAM.1	Imm.Interferon.0	Imm.M0Like.0	Imm.M0Like.1	Imm.M0Like.2	Imm.MHCII.0	Imm.PVM.0	Imm.Proliferative.0	MeV.ECM.0	MeV.ECM.1	MeV.ECM.2	MeV.Endothelial.0	MeV.Endothelial.1	MeV.Endothelial.2	MeV.Endothelial.3	MeV.EpithelialECad.0	MeV.Fib.0	MeV.Fib.1	MeV.Fib.2	MeV.Fib.3	MeV.Fib.4	MeV.Fib.5	MeV.Fib.6	MeV.FibCD34.7	MeV.FibProlif.0	MeV.FibUnknown.8	MeV.ImmuneDoublets.0	MeV.LowQuality.0	MeV.Pericytes.0	MeV.SMC.0	MeV.VLMC.0	MeV.VLMC.1	Neu.CSFcN.0	Neu.Epend.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC09CB65280	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0C2E70CBB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0A6DF8598	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC054F99916	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0F5008BAB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC01CF023BD	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC06947BC3A	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0EBFB2C75	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0636430F1	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC062616255	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0B8DD8C65	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0D3501745	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0D725BC31	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC014CF4B48	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC09CB65280	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0C2E70CBB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0A6DF8598	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC054F99916	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0F5008BAB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC01CF023BD	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC06947BC3A	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0EBFB2C75	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0636430F1	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC062616255	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0B8DD8C65	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0D3501745	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0D725BC31	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC014CF4B48	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC09CB65280	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0C2E70CBB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0A6DF8598	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC054F99916	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0F5008BAB	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC01CF023BD	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC06947BC3A	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0EBFB2C75	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRG2	P18507	True	GBRG2_HUMAN	GABA-A_α1β2γ2S_complex	CPI-CC0636430F1	0.0741	0.0023	0.0252	0.0334	0.0169	0.0093	0.0	0.0169	0.0	0.0	0.0196	0.0065	0.0017	0.0	0.0	0.0	0.0	0.0131	0.0035	0.0	0.0048	0.0	0.0	0.0233	0.0449	0.0	0.0304	0.0	0.0139	0.0239	0.0	0.006	0.0	0.026	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0E0ECD876	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0A83E947F	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC024429C91	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F31912AC	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC06CBE7508	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F1627ADB	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC062D45603	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0D305B6F0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F9677E09	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F4246F84	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0BF1579B9	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC08E655BE6	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0C8E212BA	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRA1	P14867	True	GBRA1_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0B3954C4C	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0E0ECD876	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0A83E947F	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC024429C91	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F31912AC	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC06CBE7508	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F1627ADB	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC062D45603	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0D305B6F0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F9677E09	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0F4246F84	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0BF1579B9	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC08E655BE6	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0C8E212BA	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRB2	P47870	True	GBRB2_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0B3954C4C	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GABRD	O14764	True	GBRD_HUMAN	GABA-A_α1β2δ_complex	CPI-CC0E0ECD876	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
